,(table of contents),V_3.5 - Domestic food price volatility index,,,,,,,,,,,,,,,,,,,,,,,,
,(home),(index),,,,,,,,,,,,,,,,,,,,,,,,
165,Pakistan,,,,,,,,,,,8.5,7.9,9.5,8.9,6.9,13.8,8.8,9.5,11.5,12,9.3,16,9.3,6.8,13.2
38,Sri Lanka,,,,,,,,,,,5.9,7.5,8.3,7.8,5.8,5.4,8.1,66.3,12.3,11.2,6.8,7.9,9,9.1,8.3
5855,Southern Asia (excluding India),,,,,,,,,,,10.6,8.9,8.9,8.1,5.2,15.2,8.4,95.2,9.1,11,5.9,7.5,5.6,7,20.9
5304,South-Eastern Asia,,,,,,,,,,,6.3,6.5,7.6,4.8,5.1,9.3,7,4,13.6,8.2,6.3,10.7,3.2,8.1,11.7
26,Brunei Darussalam,,,,,,,,,,,5.6,5.8,8.4,7.1,6.7,6.7,8.4,4.9,5.3,9.8,2.6,3.2,5.5,12,4.7
115,Cambodia,,,,,,,,,,,17.5,16.2,11.5,4.2,8.3,10.7,8.3,8.8,24,16.7,4.8,6.5,4.5,5.5,4.7
101,Indonesia,,,,,,,,,,,12.5,13.4,14.9,11,9.4,17.2,12,7.5,24.7,11.6,9.7,10.9,5.7,12.9,10.7
120,Lao People's Democratic Republic,,,,,,,,,,,12.2,11.3,11.7,9.7,14.9,8.5,12.1,5.1,9.3,8.6,6.2,9.7,6.3,3.6,
131,Malaysia,,,,,,,,,,,3.8,3.6,4.9,2.7,3.1,4.6,7.1,4,7.5,4.6,1.8,2.8,2.8,4.8,4.3
28,Myanmar,,,,,,,,,,,5.2,9,6.4,9.2,5.2,6.3,7.5,11.6,29.2,7.7,3.9,3.1,6.1,8.1,
171,Philippines,,,,,,,,,,,3.3,4.3,3.8,3.4,5.2,4.5,6.7,4.5,6.5,7.3,3.1,57,3.1,4.8,2.6
200,Singapore,,,,,,,,,,,5.2,8.2,5.2,4.6,7,6,7.9,6.5,8.3,9.7,5.7,6.1,2.7,5.8,4
216,Thailand,,,,,,,,,,,3.7,4.2,3.7,4.6,7.6,6,10.2,5.9,9.2,9.1,4.4,6.3,6.5,5.2,2.8
176,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,
237,Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,
5856,Western Asia,,,,,,,,,,,10.2,8.8,13.5,10.7,17.8,15.9,28.6,13,19.6,17.8,10.1,11.1,10.6,15.5,13.8
13,Bahrain,,,,,,,,,,,13.8,9.1,17,10.1,29.2,8.1,6.8,7.8,17.6,20.6,15.1,23.1,25.5,16.1,18.5
103,Iraq,,,,,,,,,,,,,,,,,83.7,54.9,43.8,35.2,23.4,15.9,24.5,22.7,16.4
112,Jordan,,,,,,,,,,,8.9,10.7,8.1,8.8,11,10.9,9.9,7.9,10.9,8.9,9,9.1,8.8,13,6.1
118,Kuwait,,,,,,,,,,,6,13.2,10,11.1,6,11.1,10.6,9.5,8.7,8.5,7.5,8.1,10.5,9.6,3.7
121,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,
221,Oman,,,,,,,,,,,,,4.7,8.1,6.6,5.9,7.1,7.3,6.6,10.8,6.6,6.8,7.8,8.1,9.2
179,Qatar,,,,,,,,,,,,,14.7,14.9,11,18.4,21,16.5,14.5,12,8.3,7.2,8.9,9.2,6.3
194,Saudi Arabia,,,,,,,,,,,5.6,6,6.5,10.8,11.3,4.9,5.8,8.5,7.9,8.4,6.1,6.3,6.7,16.1,3.8
212,Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,
223,Turkey,,,,,,,,,,,19.8,15.4,25.2,19.1,15.1,33.5,13.9,14.4,14.4,13,19,23,16,14.8,12.9
225,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,
299,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,,,,,,,,,
249,Yemen,,,,,,,,,,,,,,,17.1,19.5,35,22.2,33.2,9.7,13.9,12,15.3,11,
5205,Latin America and the Caribbean,,,,,,,,,,,3.5,4.5,3.6,3.6,3.6,5.3,4.9,5.4,6.5,6,5.3,3.3,2.9,5.1,5.9
5206,Caribbean,,,,,,,,,,,4.4,9.8,4,7,11.5,8.7,7.3,6.1,7.3,8.2,6,5.4,7.1,7.1,8
258,Anguilla,,,,,,,,,,,,,,,,,,,,,,,,,
8,Antigua and Barbuda,,,,,,,,,,,10.6,6.7,5.4,,,,,,,,,,,,
22,Aruba,,,,,,,,,,,2.3,3.6,5.8,5.7,5.3,6.9,8,8.5,8.4,15.2,4.9,9.9,5.8,7.2,
12,Bahamas,,,,,,,,,,,,5.9,6.1,5.6,3.9,4.7,5.9,5.3,6.2,6.8,2.6,4.2,6.2,5.6,5.4
14,Barbados,,,,,,,,,,,8.2,8.9,4.8,5,3.2,5.1,6.7,5.1,10.7,6.7,4.8,8.7,7.7,5.6,5.4
239,British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,
36,Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,
49,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,
55,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,
56,Dominican Republic,,,,,,,,,,,8,5.8,4.9,9.6,18.7,7,4.1,5.7,10.6,6.9,5.5,8.3,5.6,4.5,5.2
86,Grenada,,,,,,,,,,,10.2,5.1,5.6,4.2,4.6,,,,,,,,,,
87,Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,
93,Haiti,,,,,,,,,,,9.2,8,4.6,9.7,14.9,12.2,31,5.6,10.2,11.2,5,4.9,4.6,5.9,3.4
109,Jamaica,,,,,,,,,,,5.1,5.3,7.4,6.7,5.1,6.7,6.6,5.6,10.9,6.7,6.3,6.5,5.1,6,7
135,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,
142,Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,
151,Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,
177,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,
188,Saint Kitts and Nevis,,,,,,,,,,,8,8.3,,,,,,,,,,,,,
189,Saint Lucia,,,,,,,,,,,12.3,9.9,15,7.4,8.9,10.2,55.1,11.7,13.8,10,10.9,6.1,8.7,9.7,12.3
191,Saint Vincent and the Grenadines,,,,,,,,,,,7.9,5.4,7,6.4,5.7,5.3,7.1,8.1,8.3,8.3,3.9,20.3,4.5,8.2,4.8
220,Trinidad and Tobago,,,,,,,,,,,12.8,14.3,8,9.2,10,14.3,10.6,11.7,13.6,13.6,20.8,14.1,14.8,16.5,
224,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,
240,United States Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,
348,Latin America,,,,,,,,,,,3.6,4.7,3.7,3.8,3.7,5.6,5,5.5,6.6,6.3,5.4,3.5,2.9,5.2,6
5204,Central America,,,,,,,,,,,4.7,6.1,6.6,4.4,4.4,7.6,7.2,9.7,6.8,7.3,5.4,4.9,4.3,6.9,6.6
23,Belize,,,,,,,,,,,,,,,,,,,,,,27.8,27.9,,
48,Costa Rica,,,,,,,,,,,5.6,4.8,6.3,3.2,5.3,6,5.4,189.9,10.6,6.9,5.5,7.6,8.6,6.9,7.6
60,El Salvador,,,,,,,,,,,14.3,8.2,13.6,8.4,6.9,7.1,14.2,11.9,12.9,8.7,87.6,7.6,5.2,5.1,3
89,Guatemala,,,,,,,,,,,8,4,4.7,3.4,4,4.9,8.1,6.5,7.5,6.4,5.3,8.3,5.6,5.7,5.5
95,Honduras,,,,,,,,,,,21.6,3.9,5.4,4.1,2.7,5.9,7.1,7.7,12,6,5.1,8.8,5.1,3.7,4.8
138,Mexico,,,,,,,,,,,4.4,7.3,8,5.2,5.3,9.2,9,6.9,7,8.2,5.7,6.1,5.3,8,4.7
157,Nicaragua,,,,,,,,,,,7.7,10.5,4.2,3.7,4.6,4.2,4.7,6.6,9.6,4.2,9.1,10,7.6,6.4,6.4
166,Panama,,,,,,,,,,,,,4.2,3.6,4.3,5,4.1,5.4,5.7,5.6,3,3.2,4.2,3.2,2.1
5207,South America,,,,,,,,,,,4.2,6,4.2,5.3,4.7,5.4,4.9,4,7.1,6.6,6.1,3.5,3.4,5.1,8.7
9,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,
19,Bolivia (Plurinational State of),,,,,,,,,,,14.6,11.3,4.4,3.9,6.3,7,7,4.6,78.4,11,6.2,6.6,5.8,9.1,12.2
21,Brazil,,,,,,,,,,,6,8.4,6.2,7.9,4.8,4.8,4.1,5.3,7.2,8.1,6.7,6.1,3.6,6.2,4.4
40,Chile,,,,,,,,,,,4,5.3,4.7,5.1,4.6,5.5,5.7,6.9,11.6,8.2,7.7,6.4,8.7,8.4,7.4
44,Colombia,,,,,,,,,,,8.8,7.5,4.5,6.4,5.7,6.2,8.2,9.3,10.2,8.4,4,4.1,3,4.1,4.5
58,Ecuador,,,,,,,,,,,22.2,14.6,7.5,7.6,10.3,99.6,7.7,5.6,10.3,10.5,4.4,5.2,8.9,5.8,5.7
69,French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,
91,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,
169,Paraguay,,,,,,,,,,,8.1,10.4,9.4,13.9,9.3,12.6,13.3,19.8,17.8,15.7,14.7,16.7,10,11.2,
170,Peru,,,,,,,,,,,4,3.8,4.8,4.9,5.7,4.9,7.1,4.3,6.4,7.7,3.1,5.2,5.3,5.1,3.4
207,Suriname,,,,,,,,,,,,20.5,18.6,18.6,16.8,8.5,15.7,21,15.1,13.3,13.9,15.2,9.4,9.7,
234,Uruguay,,,,,,,,,,,5.1,8.8,8.3,11.1,9.1,6.2,7.7,7.9,10.2,15.1,10.6,5.3,8.9,6.5,6.4
236,Venezuela (Bolivarian Republic of),,,,,,,,,,,6.6,8.6,10.7,19.3,10.7,11.7,19.3,17.2,14.1,10.4,20.9,6.8,6.1,12.3,12.8
5500,Oceania,,,,,,,,,,,13.6,13.9,7.1,13,12.5,7.3,9.5,13,12.9,17.8,10.8,16.3,9.7,8.2,8.3
5,American Samoa,,,,,,,,,,,,,,,,,,,,,,,,,
47,Cook Islands,,,,,,,,,,,,,,,,,,,,,,,,,
66,Fiji,,,,,,,,,,,13.6,13.9,7.1,13,12.5,7.3,9.5,13,12.9,17.8,10.8,16.3,9.7,8.2,8.3
70,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,
88,Guam,,,,,,,,,,,,,,,,,,,,,,,,,
83,Kiribati,,,,,,,,,,,,,,,,,,,,,,,,,
127,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,
145,Micronesia (Federated States of),,,,,,,,,,,,,,,,,,,,,,,,,
148,Nauru,,,,,,,,,,,,,,,,,,,,,,,,,
153,New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,
160,Niue,,,,,,,,,,,,,,,,,,,,,,,,,
163,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,
180,Palau,,,,,,,,,,,,,,,,,,,,,,,,,
168,Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,
244,Samoa,,,,,,,,,,,,,,,,,,,,,,,,,
25,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,
218,Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,
219,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,
227,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,
155,Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,
243,Wallis and Futuna Islands,,,,,,,,,,,,,,,,,,,,,,,,,
5851,Developed countries,,,,,,,,,,,2.2,5.4,4.3,5.4,5.1,4,8.4,5,8.1,5.2,3.8,5.1,4,4.8,3.9
3,Albania,,,,,,,,,,,10.8,8.4,12,17.3,12.6,17.8,15.7,15.2,10.8,10.4,10.2,12.6,8.5,10.4,10.3
6,Andorra,,,,,,,,,,,,,,,,,,,,,,,,,
10,Australia,,,,,,,,,,,,,,,,,,,,,,,,,
11,Austria,,,,,,,,,,,3.6,6.8,5.5,6.4,5.6,4.6,5.5,7.5,6.5,6.5,6.8,5.1,6.5,5.1,5.9
57,Belarus,,,,,,,,,,,9.8,7.1,5.8,6.8,4.8,4.7,5.5,8.4,9,6.2,5.4,6,,,
255,Belgium,,,,,,,,,,,6.6,7.2,6.2,6.5,8.4,6.9,6.2,6.9,5.3,7,3.5,2.5,4.5,5.8,6
17,Bermuda,,,,,,,,,,,8.1,4.3,3.9,5.1,5.4,4.4,5.5,6.7,8.1,8.9,8.6,11,9.9,7.8,7.6
80,Bosnia and Herzegovina,,,,,,,,,,,,,,,,9.4,13,10.2,7.7,10.2,6,8.3,6.3,,
27,Bulgaria,,,,,,,,,,,12.6,7.1,13.5,14.5,14,13.4,12.7,11.9,10.2,8.2,8.3,9.2,8.7,9.1,5.9
33,Canada,,,,,,,,,,,5.3,5.1,5.9,6.4,4.7,4.3,3.8,4.9,4.8,5,4.7,5.4,5.2,5.9,7.1
98,Croatia,,,,,,,,,,,12.4,10.3,9.3,7.9,11.1,12.3,9.5,8.3,8.3,8.3,3,7.4,8,8.8,2.7
50,Cyprus,,,,,,,,,,,17.1,13.4,16.4,18.2,13.4,11.6,14.3,14.7,18.7,24.6,18.6,22.6,15.9,13.3,12.7
167,Czech Republic,,,,,,,,,,,6.6,5.6,11.6,14.4,6.8,5.9,8.4,6,8.3,6.4,28.3,9.8,11.7,12.6,10.7
54,Denmark,,,,,,,,,,,5.6,7.1,5.4,4.8,5.8,6.8,6.2,8.4,8.8,7.7,6.5,6,5.4,5.5,6
63,Estonia,,,,,,,,,,,3.4,4.3,7.3,5.4,7.1,6.4,6.3,8.2,11.3,9.7,8,9.3,6.1,9.2,7.4
64,Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,
67,Finland,,,,,,,,,,,4.5,7.2,10.1,8.3,8.9,8.4,6.4,8.7,12.9,11.7,14.2,6.7,6.8,7.7,6.2
68,France,,,,,,,,,,,4.6,6,4.2,5.3,8.8,6.3,4.9,5.8,6.9,7.9,5.5,4.6,4.8,6.2,4.8
79,Germany,,,,,,,,,,,5.6,7.9,7.2,7.1,7.6,6.1,7.5,6.9,9.8,8.4,7.6,5.1,6.6,6.5,5.6
82,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,
84,Greece,,,,,,,,,,,10.2,11.9,15.1,12.5,16.9,15.7,15.2,8.3,9.6,11.4,11.6,14.3,13.3,14,11.2
85,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,
94,Holy See,,,,,,,,,,,,,,,,,,,,,,,,,
97,Hungary,,,,,,,,,,,6.9,7.6,7.1,6.8,6.6,5.7,8.2,8,8.6,16.4,8.3,8.1,6.9,7,5.8
99,Iceland,,,,,,,,,,,6.1,9.9,8.3,8,7.6,14.7,13.3,19.6,10.1,6.2,8.2,8,6.3,4.6,5.4
104,Ireland,,,,,,,,,,,3.8,5,3.8,5.3,5.7,3.9,6.3,5.8,6.3,8.8,4.6,3.7,3.3,4.2,3.3
105,Israel,,,,,,,,,,,10.5,7.8,8.4,9.5,7.3,10.4,10.6,7.3,11.6,11,5.7,7.7,9.3,10.2,5.9
106,Italy,,,,,,,,,,,4.5,3.3,3.7,2.7,4.5,4.6,5.1,4.3,4.8,6.3,2.5,4.3,6.7,6.5,5
110,Japan,,,,,,,,,,,5.3,6.7,6.1,5.5,8.2,7.8,9.6,6.1,5.1,7.1,5.9,5,5.6,6.1,5.6
119,Latvia,,,,,,,,,,,6.9,7.8,8.4,8.2,10,10.1,9,9.8,11.7,11,7.3,8.1,6.7,7.5,7.9
125,Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,
126,Lithuania,,,,,,,,,,,6,6.1,6.3,5.1,5,6.4,5.3,7.2,7.2,6,3.1,6.7,5.4,5.6,5.5
256,Luxembourg,,,,,,,,,,,6.8,8.6,5.8,6.8,8.3,6.3,9.2,7.9,7.7,8.9,6.2,7.6,7.6,7.3,8.9
