"","country","year","Q.balance","UV.balance","energy_adequacy","gdp","polyunsatFA_percentseafood","calories_percentseafood","protein_percentseafood","vitaminA_percentseafood","thiamin_percentseafood","niacin_percentseafood","riboflavin_percentseafood","B6_percentseafood","iron_percentseafood","calcium_percentseafood","zinc_percentseafood","native","fishmeal","habitat","spp_farmed","prod_ratio","vitamins_all","trade","fs","nutrition","ecol"
"60","Germany",2011,0.967146049304393,0.993466143804542,0.746268656716418,0.311050986402278,0.0108789376573731,0.0256348411107567,0.0456384934678389,0.0160490830158611,0.0448052174844428,0.0522751046959276,0.0178647976241331,0.0468183902834658,0.0712398194793438,0.00686053700654053,0.0603871548392784,1,1,0.882352941176471,0.272727272727273,0.651360116538106,0.0395375130536242,0.870657436549014,0.528659821559348,0.0362229433331784,0.96078431372549
"61","Ghana",2011,0.938728818751415,0.893366140088732,0.686567164179104,0.0210771061937689,0.158435224983078,0.0979796835761311,0.231577961634657,0.0461018831809805,0.145660142607843,0.325412542704058,0.118015782623293,0.106115640016479,0.146769939395797,0.0895123400040169,0.108584950392003,NA,NA,NA,0.0454545454545455,0.563317952900443,0.135771652615559,0.798470970580197,0.353822135186437,0.143106008283485,NA
"62","Greece",2011,0.949055326435952,0.964173022000719,0.746268656716418,0.194497690267363,0.019373877505882,0.0437031847583313,0.0624911207365666,0.0311443535109008,0.0673296788577188,0.0837216174497996,0.0248271159507452,0.0686160153539627,0.129629496354303,0.0101320483990276,0.0938996879878594,1,0.1,0.426470588235294,0.318181818181818,0.829827599687176,0.0636625017330396,0.914351982707949,0.47038317349189,0.0577152906240997,0.508823529411765
"63","Greenland",2011,0.90589220698033,0.992963264574227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Grenada",2011,0.815257075101565,0.694866964018495,NA,0.0794327803008682,0.12091397814572,0.194665665874047,0.295429307360484,0.209104191348057,0.217403308625387,0.268295323571481,0.156936219014458,0.322815817218563,0.224945285426803,0.126510662455985,0.282574614009705,NA,NA,NA,0.0113636363636364,0,0.226073177708805,0.503374679706686,NA,0.21996312482279,NA
"65","Guadeloupe",2011,0.966146498067511,0.926297140219385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0227272727272727,0.28864594962339,NA,0.727029862636762,NA,NA,NA
"66","Guam",2011,0.912073648466446,0.0122433598034219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.685973712771622,NA,0.536763573680497,NA,NA,NA
"67","Guatemala",2011,0.9402283835711,0.962822675354383,0.447761194029851,0.0463047648582063,0.000979305197108867,0.00273545342126686,0.00548675450735351,0,0.00194579730578232,0.00199104586812928,0.00232568244857862,0.00346567195229841,0.00286648142857978,0.00189190877670572,0.00399998272411737,0.444444444444444,0,0.588235294117647,0.204545454545455,0.793473824888999,0.00231082131302394,0.898841627938161,0.247032979444029,0.00251709851181098,0.344226579520697
"68","Guinea",2011,0.989965490048559,0.486208908388697,0.417910447761194,0.00424568334303369,0.0359435121414945,0.0373765403660586,0.106455674222483,0.00929209802820612,0.109683917706091,0.142520894668067,0.0559946333723276,0.0782120123280542,0.0757713600806854,0.0922248205599207,0.0693495886557686,NA,NA,NA,0.0227272727272727,0.298813821654424,0.0791311656748901,0.59166274003056,0.211078065552114,0.0738931865571961,NA
"69","Guinea-Bissau",2011,0.956747973502043,0.96289826279121,0.253731343283582,0.00596852591342491,0.00258844904500997,0.00354506193676775,0.0111614940038286,0.000880146068010541,0.0106998517817897,0.0145711462121672,0.00458667817964707,0.00826292472010537,0.00378409172647709,0.0232055670961265,0.00879576466186028,NA,NA,NA,NA,NA,0.00934827130577296,NA,0.129849934598503,0.00837101594834455,NA
"70","Guyana",2011,0.917607946173563,0.93760806015995,0.402985074626866,0.0408995335591006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102272727272727,0.360189185376929,NA,0.738468397236814,0.221942304092983,NA,NA
"71","Haiti",2011,0.886581019568364,0.702824264935682,0.0597014925373134,0.00708013390232082,0.0128743699573629,0.0268770699622051,0.0561801954668321,0.0031785091176784,0.025427662117458,0.0344387920230629,0.0255868815139082,0.0483930598383587,0.0332176843134248,0.0181099152554625,0.0271191324002473,NA,NA,NA,0.0454545454545455,0.534983956204988,0.0269339545724501,0.708129746903011,0.0333908132198171,0.0283093883605455,NA
"72","Honduras",2011,0.967902837370944,0.9432970232748,0.447761194029851,0.0285886998006746,0.00503149852651655,0.0066829861089211,0.0133104265920551,0.000130801099935516,0.00566278189042041,0.00631819335428656,0.00616823323593503,0.00866647210211938,0.0105513044380645,0.00441287566280786,0.0111909533870588,0.444444444444444,0,0,0.0568181818181818,0.900633885896858,0.00663770189632851,0.937277915514201,0.238174946915263,0.00710241149073826,0.148148148148148
"73","Iceland",2011,0.89477182220985,0.622203386699393,0.671641791044776,0.291690730283003,0.214515404934321,0.35444410210283,0.428261297165938,0.128369525654534,0.60058346369883,0.584853918370211,0.217672348838468,0.517834226430712,0.679971024482235,0.0943360410893975,0.665567436026749,0.266666666666667,0.4,0.735294117647059,0.136363636363636,0.377625854570891,0.436148498073892,0.631533687826711,0.48166626066389,0.407855344435838,0.467320261437909
"74","India",2011,0.888192597102716,0.186603822254426,0.298507462686567,0.0304778341322079,0.00446453510621939,0.00573882048566737,0.0106792678722138,0.0105590338488176,0.00685579735613798,0.00433149728248921,0.00750250662456845,0.000244391388181252,0.023322310517986,0.0391637427090986,0.0111182237688876,1,0,0,0.295454545454545,0.775381075351055,0.0128871879370209,0.616725831569399,0.164492648409388,0.0112709206327516,0.333333333333333
