"","year","country","Q.exp","Q.imp","V.exp","V.imp","Q.balance","V.balance","UV.balance"
"56",2000,"Dominican Republic",24499,66756,45946,284694,0.366993229073042,0.161387314098646,0.439755563082952
"57",2000,"Ecuador",104794,89618,118062,124825,1.16934098060657,0.94582014820749,0.808848884879467
"58",2000,"Egypt",34668,64638,38925,306562,0.536340852130326,0.126972684155244,0.236738789616554
"59",2000,"El Salvador",104843,53689,353710,157981,1.95278362420608,2.23894012571132,1.14653774128282
"60",2000,"Equatorial Guinea",47407,218445,91506,868029,0.21702030259333,0.105418136951646,0.485752418976148
"61",2000,"Eritrea",31400,64205,93645,64767,0.489058484541702,1.44587521422947,2.9564464372485
"62",2000,"Estonia",436173,328449,1595421,2842987,1.32797785957637,0.561177733137717,0.422580639497058
"63",2000,"Ethiopia",13518,28315,34654,94962,0.477414797810348,0.364924917335355,0.764377055359564
"64",2000,"Ethiopia PDR",33,30187,57,17451,0.0010931858084606,0.00326628846484442,2.98786211782602
"65",2000,"Falkland Is.(Malvinas)",619,111709,729,51998,0.00554118289484285,0.0140197699911535,2.5301041776119
"66",2000,"Faroe Islands",461699,95536,363042,168761,4.83272274325909,2.15121977234077,0.445136186498882
"67",2000,"Fiji, Republic of",85862,129424,164775,400680,0.663416367907034,0.411238394728961,0.619879783832208
"68",2000,"Finland",780568,491789,845694,591062,1.58720101506947,1.43080421343277,0.901463771663569
"69",2000,"France",708073,1001995,541849,650007,0.70666320690223,0.833604868870643,1.17963530678905
"70",2000,"French Guiana",2848,109823,7863,876189,0.0259326370614534,0.00897409120634931,0.346053939099333
"71",2000,"French Polynesia",50395,300413,30115,258229,0.167752394203979,0.116621293503053,0.695198980953126
"72",2000,"Gabon",19757,257447,28066,212497,0.0767420090348693,0.132077158736359,1.72105422307027
"73",2000,"Gambia",120852,57582,209872,55044,2.09878086902157,3.81280430201293,1.81667574652061
"74",2000,"Georgia",75565,146207,39420,394908,0.51683571922001,0.0998207177367893,0.193138194642265
"75",2000,"Germany",503074,260907,1259112,775643,1.92817364041593,1.62331381834169,0.841891925247725
"76",2000,"Ghana",34656,95305,102005,303247,0.363632548134935,0.336375957552754,0.9250435894092
"77",2000,"Greece",121636,102132,457074,160576,1.19096855050327,2.84646522518932,2.39004230967013
"78",2000,"Greenland",53968,259466,113565,660318,0.207996423423493,0.171985316165847,0.826866699605095
"79",2000,"Grenada",40348,17816,50377,46904,2.26470588235294,1.07404485758144,0.47425357347752
"80",2000,"Guadeloupe",45115,28839,39069,102898,1.5643746315753,0.379686680013217,0.242708282498086
"81",2000,"Guam",745,6,0,14,124.166666666667,0,0
"82",2000,"Guatemala",20503,27379,90032,124788,0.748858614266409,0.72147962945155,0.963439046712871
"83",2000,"Guinea",7596,30025,64831,47607,0.252989175686928,1.36179553427017,5.38282134234622
"84",2000,"GuineaBissau",13138,13293,27289,23682,0.988339727676221,1.15230977113419,1.16590453552191
"85",2000,"Guyana",25129,4996,108902,12488,5.02982385908727,8.72053171044202,1.73376483048941
"86",2000,"Haiti",38445,39762,130624,102046,0.966877923645692,1.28005017345119,1.32390050713399
"87",2000,"Honduras",210033,67409,223987,108927,3.11580056075598,2.05630376307068,0.659960008021747
"88",2000,"Hungary",95431,442180,263922,300720,0.215819349586141,0.877633679169992,4.06651989663094
"89",2000,"Iceland",1177196,233449,231995,214375,5.04262601253379,1.08219241982507,0.214608899635866
"90",2000,"India",163337,854496,289426,68089,0.191150104857132,4.25070128802009,22.237504348727
"91",2000,"Indonesia",118996,140452,209321,365883,0.847236066414149,0.572098184392278,0.675252396671017
"92",2000,"Iran (Islamic Rep. of)",6304,165612,5543,806833,0.0380648745260005,0.00687007100601983,0.180483216917664
"93",2000,"Iraq",0,65480,0,158449,0,0,NA
"94",2000,"Ireland",230358,255419,358473,555589,0.90188278867273,0.645212558203996,0.715406221637219
"95",2000,"Israel",14962,154084,10788,307231,0.0971028789491446,0.0351136441309633,0.361612801916546
"96",2000,"Italy",1000827,211967,464835,545233,4.72161704416254,0.852543774863224,0.180561821699887
"97",2000,"Jamaica",26909,76544,41995,97485,0.351549435618729,0.430784223213828,1.22538732697905
"98",2000,"Japan",287090,112366,348096,258477,2.55495434562056,1.34671943731937,0.527101174871395
"99",2000,"Jordan",4170,48858,1743,56906,0.0853493798354415,0.0306294591080027,0.358871489951749
"100",2000,"Kazakhstan",227658,299515,115579,241347,0.760088810243226,0.478891388747322,0.630046623886067
"101",2000,"Kenya",560469,108214,163322,166812,5.179265159776,0.979078243771431,0.18903806110861
"102",2000,"Kiribati",19310,184631,72104,136304,0.104586987017348,0.528994013381852,5.05793338605411
"103",2000,"Korea, Dem. People's Rep",57796,57776,333583,97204,1.00034616449737,3.4317826426896,3.43059509246374
"104",2000,"Korea, Republic of",87222,74909,150127,132649,1.16437277229705,1.13176126469103,0.971992210414117
"105",2000,"Kuwait",114284,265478,31588,676000,0.430483881903585,0.0467278106508876,0.108547178222466
"106",2000,"Kyrgyzstan",2098,48215,14932,157863,0.0435134294306751,0.0945883455907971,2.17377363329851
"107",2000,"Lao People's Dem. Rep.",1862,15560,6979,53074,0.119665809768638,0.131495647586389,1.09885729132342
"108",2000,"Latvia",298842,293959,323634,405776,1.01661116005974,0.797568116399196,0.784536062295766
"109",2000,"Lebanon",36053,96087,71823,84441,0.375212047415363,0.85057022062742,2.26690541118428
"110",2000,"Lesotho",12962,134005,16850,84313,0.0967277340397746,0.199850556853629,2.06611432426867
"111",2000,"Liberia",2836,125465,16501,375309,0.0226039134419958,0.0439664383214898,1.94508081241386
"112",2000,"Libya",73396,479872,142489,619098,0.152949119765271,0.230155807319681,1.50478674001458
"113",2000,"Lithuania",3088940,785942,517041,455744,3.93023912706027,1.13449875368628,0.288658963744748
"114",2000,"Luxembourg",159218,100985,256571,215870,1.57664999752438,1.18854403112985,0.753841393458325
"115",2000,"Macedonia,mr Yug Rp of",2055,139784,8892,128003,0.0147012533623305,0.0694671218643313,4.72525166067333
"116",2000,"Madagascar",25690,30431,311524,41936,0.84420492261181,7.42855780236551,8.79947226484176
"117",2000,"Malawi",131164,64857,43317,114465,2.02235687743806,0.378430087799764,0.187123297584926
"118",2000,"Malaysia",466215,162576,367495,225421,2.8676741954532,1.63026071217855,0.568495791733726
"119",2000,"Maldives",203984,513016,338490,1045847,0.397617228312567,0.32365154750169,0.813977676156596
"120",2000,"Mali",24254,732476,475,59198,0.0331123477083208,0.0080239197270178,0.242324096065271
"121",2000,"Malta",195976,323574,260889,535712,0.605660528967099,0.486994877844812,0.804072338468778
"122",2000,"Marshall Islands",66625,39773,65051,71686,1.67513137052774,0.907443573361605,0.541714870443694
"123",2000,"Martinique",7780,39114,27053,65915,0.198905762642532,0.410422513843586,2.06340182602545
"124",2000,"Mauritania",13339,6270,33822,22875,2.1274322169059,1.47855737704918,0.694996233158285
"125",2000,"Mauritius",29380,298001,60014,387620,0.0985902731870027,0.154826892317218,1.57040737703959
"126",2000,"Mayotte",13607,180463,35885,75548,0.0754004976089281,0.474996029014666,6.29964050739132
"127",2000,"Mexico",133934,149655,93659,82429,0.894951722294611,1.13623845976537,1.26960866319372
"128",2000,"Micronesia,ed.States of",4418,22951,6368,12398,0.19249705895168,0.513631230843684,2.66825495226197
"129",2000,"Moldova, Republic of",2655,55374,11617,102965,0.0479466897822083,0.112824746273005,2.35312900192896
"130",2000,"Mongolia",6710,61936,9737,78793,0.10833763885301,0.123576967497113,1.14066513545472
"131",2000,"Montenegro",315,67170,1356,121829,0.00468959356855739,0.0111303548416223,2.37341566575164
"132",2000,"Morocco",156742,89239,224548,120284,1.75642936384316,1.86681520401716,1.06284672896408
"133",2000,"Mozambique",62279,8290,15626,26209,7.51254523522316,0.596207409668435,0.0793615733417576
"134",2000,"Myanmar",24370,61690,42881,33955,0.395039714702545,1.26287733765278,3.1968363955601
"135",2000,"Namibia",144835,221373,170873,429444,0.654257745976248,0.397893555387897,0.608160251575137
"136",2000,"Nepal",83754,18786,144,39356,4.45832002555094,0.00365890842565301,0.000820692190036506
"137",2000,"Netherlands",105070,169444,431943,273301,0.620086872359009,1.58046622588282,2.54878194706851
"138",2000,"Netherlands Antilles",117512,177201,114286,469491,0.663156528462029,0.24342532657708,0.367070693161424
"139",2000,"New Caledonia",26976,91606,77831,156770,0.294478527607362,0.496466160617465,1.68591633709681
"140",2000,"New Zealand",105859,78754,151783,68632,1.34417299438759,2.21154854878191,1.64528565743839
"141",2000,"Nicaragua",104507,49371,127864,99236,2.1167689534342,1.28848401789673,0.608703191629073
"142",2000,"Niger",10232,16287,7835,108536,0.628231104561921,0.0721880297781381,0.114906806195908
"143",2000,"Nigeria",60328,107781,63684,127637,0.55972759577291,0.498946230325062,0.891409024841956
"144",2000,"Norway",46762,110916,44095,87253,0.421598326661618,0.505369442884485,1.19869888214738
"145",2000,"Oman",68445,88273,79541,159710,0.775378654854825,0.498033936509924,0.642310609650676
"146",2000,"Pakistan",48379,21848,93534,60999,2.21434456243134,1.53336939949835,0.692471002712747
"147",2000,"Palau",3108,316804,13005,581413,0.00981048219088143,0.0223679209099212,2.28000219303303
"148",2000,"Palestine, Occupied Tr.",172,4547,480,16774,0.0378271387728172,0.0286157147967092,0.756486367329283
"149",2000,"Panama",36241,63767,35798,75887,0.568334718584848,0.471727700396642,0.830017391109315
"150",2000,"Papua New Guinea",117636,154681,121220,473024,0.760507108177475,0.256266066838046,0.336967352550034
"151",2000,"Paraguay",7940,11736,13499,28197,0.676550783912747,0.478738872929744,0.70761705449666
"152",2000,"Peru",279560,413260,381652,559221,0.676474858442627,0.682470794194066,1.0088635012471
"153",2000,"Philippines",114088,20086,171382,40910,5.67997610275814,4.18924468345148,0.737546181121646
"154",2000,"Poland",75196,411915,157677,426714,0.18255222558052,0.369514475737848,2.02415760510606
"155",2000,"Portugal",209606,276499,597860,581831,0.758071457762958,1.02754923680588,1.35547807041587
"156",2000,"Qatar",13141,35101,58232,87366,0.374376798381812,0.666529313462903,1.78037024822018
"157",2000,"R_union",19864,48982,29911,94324,0.405536727777551,0.317109113269157,0.781949183757041
"158",2000,"Romania",84547,66437,294558,194022,1.27258906934389,1.51816804279927,1.19297586264983
"159",2000,"Russianederation",54159,106655,138494,346589,0.507796165205569,0.399591446929937,0.786913085033188
"160",2000,"Rwanda",1306,251193,1513,459146,0.00519918946785938,0.00329524813458029,0.633800355796038
"161",2000,"Saint Helena",25698,655005,14230,165705,0.0392332882955092,0.0858755016444887,2.18884282647087
"162",2000,"Saint Kitts and Nevis",17894,45643,57547,96126,0.392042591415989,0.598662172565175,1.5270335052192
"163",2000,"Saint Lucia",11257,344405,4499,537937,0.0326853559036599,0.00836343289269933,0.2558770636413
"164",2000,"Saint Vincent/Grenadines",297427,160509,1005495,228773,1.85302381797905,4.39516463918382,2.3718878281755
"165",2000,"Samoa",27645,36324,67630,74955,0.761067063098778,0.902274698152225,1.18553901738764
"166",2000,"Sao Tome and Principe",5446,39180,10423,22043,0.138999489535477,0.472848523340743,3.40180043049767
"167",2000,"Saudi Arabia",162988,52009,108120,89738,3.13384221961584,1.20484075865297,0.384461205835903
"168",2000,"Senegal",24708,152651,92952,89471,0.161859404786081,1.03890646131149,6.41857334570421
"169",2000,"Serbia",27504,474126,41667,530206,0.0580098961035674,0.0785864362153578,1.35470741190528
"170",2000,"Serbia and Montenegro",8269,78177,15888,175476,0.1057727976259,0.0905422963824113,0.85600738956195
"171",2000,"Seychelles",30447,389326,70956,107755,0.0782043839866847,0.658493805391861,8.42016485295733
"172",2000,"Sierra Leone",129657,109677,285956,303921,1.18217128477256,0.940889244244392,0.795899254502204
"173",2000,"Singapore",133879,213740,206870,502747,0.626363806493871,0.411479332546987,0.656933443920204
"174",2000,"Slovakia",194611,405503,119003,589790,0.479924932737859,0.201771817087438,0.42042370238274
"175",2000,"Slovenia",256102,236146,458308,523307,1.08450704225352,0.875791839207196,0.807548319268973
"176",2000,"Solomon Islands",13893,27932,14281,76278,0.497386510095947,0.187223052518419,0.376413611383034
"177",2000,"Somalia",26169,1494,58922,5589,17.5160642570281,10.5424941850063,0.601875742764315
"178",2000,"South Africa",256490,158432,277475,402380,1.61892799434458,0.689584472389284,0.42595129295325
"179",2000,"Spain",552281,530192,689023,565866,1.04166226574524,1.21764339967413,1.16894260233473
"180",2000,"Sri Lanka",348563,125746,165057,192808,2.77196093712722,0.856069250238579,0.308831642889522
"181",2000,"St. Pierre and Miquelon",122213,175061,293543,226565,0.698116656479741,1.29562377242734,1.85588434311327
"182",2000,"Sudan",1045,55343,2936,52062,0.0188822434634913,0.0563942991049134,2.98663128742892
"183",2000,"Sudan (former)",63595,82705,29223,18788,0.768937790943716,1.55540770704705,2.02280044675409
"184",2000,"Suriname",69658,12420,329376,45965,5.6085346215781,7.16580006526705,1.27765995019404
"185",2000,"Swaziland",39031,204843,316921,372120,0.190541048510323,0.851663441900462,4.469711112429
"186",2000,"Sweden",450650,401803,703913,195592,1.12156952536442,3.59888441245041,3.20879297365097
"187",2000,"Switzerland",66375,129778,55721,641827,0.511450322859036,0.0868162292954332,0.169745184263695
"188",2000,"Syrian Arab Republic",27747,54931,33714,143164,0.505124610875462,0.235492162834232,0.466206076211742
"189",2000,"Taiwan Province of China",460422,565677,266831,342973,0.813930918174152,0.77799418613127,0.955847933478805
"190",2000,"Tanzania, United Rep. of",61352,190370,75161,176027,0.322277669800914,0.426985632885864,1.3248998391655
"191",2000,"Thailand",765690,1205639,897992,413109,0.635090603406161,2.17374107075856,3.42272592146728
"192",2000,"TimorLeste",840,98005,2673,223627,0.00857099127595531,0.011952939492995,1.39458075596545
"193",2000,"Togo",139955,218367,734701,178980,0.640916438839202,4.10493351212426,6.40478736909748
"194",2000,"Tonga",222404,310814,177458,371216,0.715553353452547,0.4780451273652,0.668077544544555
"195",2000,"Trinidad and Tobago",107976,306341,150018,269853,0.352469959946595,0.55592489244144,1.57722630469181
"196",2000,"Tunisia",261227,602934,202314,509471,0.433259693432449,0.397106017810631,0.91655426025118
"197",2000,"Turkey",252598,480768,316229,241126,0.525405185037274,1.3114678632748,2.49610757682523
"198",2000,"Turkmenistan",1936,91978,2716,164646,0.0210485116006001,0.0164959974733671,0.783713251862272
"199",2000,"Turks and Caicos Is.",20637,162723,24869,203651,0.126822883058941,0.122115776499993,0.962884406619581
"200",2000,"Tuvalu",105993,21633,106609,49381,4.89959783663847,2.1589072720277,0.440629485114822
"201",2000,"Uganda",37340,55264,50035,86697,0.675665894614939,0.57712492935165,0.854157260195222
"202",2000,"Ukraine",42163,196300,72800,37288,0.214788588894549,1.95237073589359,9.08973212190572
"203",2000,"Un. Sov. Soc. Rep.",3634,203,13833,13,17.9014778325123,1064.07692307692,59.4407307057279
"204",2000,"United Arab Emirates",302548,470799,233783,431990,0.642626683574094,0.541176879094423,0.842132598796804
"205",2000,"United Kingdom",818085,1161019,793170,601854,0.704626711535298,1.31787775772862,1.87032046352191
"206",2000,"United States of America",533006,517875,366779,960025,1.02921747525947,0.382051509075285,0.371205812434312
"207",2000,"Uruguay",103284,182909,87487,98577,0.564674236915625,0.887499112369011,1.57170108772224
"208",2000,"Uzbekistan",1752,91320,7314,30836,0.0191852825229961,0.23719029705539,12.3631380862433
"209",2000,"Vanuatu",24848,528553,66541,247246,0.0470113687747492,0.269128722001569,5.7247582662627
"210",2000,"Venezuela, Boliv Rep of",111113,131624,108657,75054,0.844169756275451,1.44771764329683,1.71496032940611
"211",2000,"Viet Nam",553037,359320,1656014,253338,1.5391211176667,6.53677695410874,4.24708418270451
"212",2000,"Yemen",81409,141689,131976,150634,0.574561186824665,0.876136861531925,1.52487999820164
"213",2000,"Yugoslavia SFR",83177,29920,171424,70833,2.77997994652406,2.42011491818785,0.870551214304201
"214",2000,"Zambia",28366,247940,58820,133704,0.114406711301121,0.439927002931849,3.84529017510127
"215",2000,"Zimbabwe",112640,300592,78480,263904,0.374727204982168,0.297380865769371,0.793592943921757
"216",2001,"Albania",66133,233047,55214,430020,0.283775375782567,0.128398679131203,0.452465894114731
"217",2001,"Algeria",108356,398773,127907,186191,0.271723511872669,0.686966609556853,2.52818243376292
"218",2001,"Angola",123532,424072,70801,461854,0.291299590635552,0.153297362369926,0.526253270852406
"219",2001,"Antigua and Barbuda",88395,361450,77194,1101929,0.24455664683912,0.0700535152446301,0.286451078513169
"220",2001,"Argentina",488732,363123,1294108,1066086,1.34591309280877,1.21388705976816,0.901905974653172
"221",2001,"Armenia",18462,231053,31843,456163,0.079903745028197,0.0698061877004492,0.873628484820273
"222",2001,"Aruba",28102,228999,10110,320800,0.122716693085996,0.0315149625935162,0.256810722331244
"223",2001,"Australia",332252,454331,399342,612683,0.731299427069692,0.651792199228639,0.89127951575234
"224",2001,"Austria",686205,598004,263405,1206988,1.14749232446606,0.218233321292341,0.190182815727232
"225",2001,"Azerbaijan",79515,94366,86720,159395,0.842623402496662,0.544057216349321,0.645670669408539
"226",2001,"Bahamas",511036,285117,126836,498511,1.79237295566382,0.254429691621649,0.141951311426377
"227",2001,"Bahrain",565305,895893,137884,563957,0.630996112258942,0.244493817791073,0.387472780007779
"228",2001,"Bangladesh",521038,73064,501363,154517,7.13125479032081,3.24471093795505,0.454998598894414
"229",2001,"Barbados",23984,164962,153377,611027,0.145391059759217,0.251015094259337,1.72648232068082
"230",2001,"Belarus",750660,682231,688701,690231,1.10030180393444,0.997783350791257,0.906826969858085
"231",2001,"Belgium",539038,588144,492316,936619,0.916506841861857,0.525631019656872,0.573515652746321
"232",2001,"Belize",7967,39922,37835,57033,0.199564150092681,0.663387863166938,3.32418354127658
"233",2001,"Benin",2953,38712,4410,38634,0.0762812564579459,0.11414815965212,1.49641163442359
"234",2001,"Bermuda",29505,150598,16818,525567,0.195918936506461,0.0319997260101947,0.163331460351917
"235",2001,"Bhutan",0,47283,0,233379,0,0,NA
"236",2001,"Bolivia (Plurinat.State)",8365,97170,4989,23618,0.0860862406092415,0.211237191972225,2.45378576735697
"237",2001,"Bosnia and Herzegovina",43399,274593,63867,220238,0.158048457171159,0.289990828104142,1.83482226460519
"238",2001,"Botswana",1728283,246269,77267,192296,7.01786664176165,0.401812830220077,0.0572556947476011
"239",2001,"Brazil",397418,2475812,345045,1064154,0.160520265674453,0.324243483555952,2.01995356906237
"240",2001,"Brunei Darussalam",100052,877493,250236,576460,0.114020282782883,0.434090830239739,3.80713693778794
"241",2001,"Bulgaria",482373,354944,690351,681316,1.35901156238731,1.01326110057594,0.745586813695683
"242",2001,"Burkinaaso",29609,111103,99747,135361,0.266500454533181,0.736896151771928,2.76508403358157
"243",2001,"Burundi",3489,51095,61829,168050,0.0682845679616401,0.367920261826837,5.38804407510526
"244",2001,"Céte d'Ivoire",11648,93588,48980,226527,0.124460400906099,0.216221465873825,1.73727116656933
"245",2001,"Cabo Verde",2952,196366,5114,292581,0.0150331523787214,0.0174789203673513,1.16269162495098
"246",2001,"Cambodia",109163,137299,137065,201651,0.795074982337817,0.679713961249882,0.854905482312208
"247",2001,"Cameroon",17073,256203,43941,1383114,0.0666385639512418,0.0317696155197619,0.476745200316849
"248",2001,"Canada",171538,362321,312533,413912,0.473442058285333,0.75507112622973,1.59485435021209
"249",2001,"Cayman Islands",5928,235060,20202,417908,0.0252190929975325,0.0483407831388727,1.91683274032109
"250",2001,"Central African Republic",1901,161389,4412,396107,0.0117789936117084,0.0111384045220105,0.945615974435953
"251",2001,"Chad",4995,110326,31032,274920,0.0452749125319508,0.112876473155827,2.49313509056853
"252",2001,"Chile",333113,160023,1082050,262524,2.08165701180455,4.12171839527053,1.98001802021049
"253",2001,"China",255894,340443,236562,289688,0.751650055956504,0.816609593769849,1.08642258095848
"254",2001,"China, Hong Kong SAR",65269,497532,203556,160599,0.13118553178489,1.26747987222835,9.66173521563856
"255",2001,"China, Macao SAR",292989,518421,178249,438626,0.565156504076802,0.406380378728119,0.719058129556435
"256",2001,"Colombia",181620,195179,106151,201746,0.930530436163727,0.526161609152102,0.565442664424062
"257",2001,"Comoros",805,50961,3467,32644,0.0157963933203823,0.106206347261365,6.72345548172227
"258",2001,"Congo",62389,134094,43524,225163,0.465263173594643,0.193299964914307,0.415463711475084
"259",2001,"Congo, Dem. Rep. of the",11750,261850,39251,250566,0.0448730189039526,0.156649345880926,3.49094733778046
"260",2001,"Cook Islands",172711,167764,220039,365820,1.02948785198255,0.601495270898256,0.584266506632322
"261",2001,"Costa Rica",306831,742431,228339,441184,0.413278809747977,0.51755956698339,1.25232543932994
"262",2001,"Croatia",1608020,529994,940889,2571009,3.03403434755865,0.365960990412713,0.12061860496312
"263",2001,"Cuba",2028476,238753,529943,422314,8.49612779734705,1.25485539195954,0.147697330112121
"264",2001,"Curaçao",34758,328984,243004,20879,0.105652554531527,11.6386800134106,110.159948947922
"265",2001,"Cyprus",171932,211845,180753,747036,0.811593381953787,0.241960226816378,0.298129866749155
"266",2001,"Czech Republic",252219,157946,448540,250797,1.59686855001076,1.78845839463789,1.1199784695026
"267",2001,"Czechoslovakia",0,44,0,159,0,0,NA
"268",2001,"Denmark",1235981,459167,476296,707514,2.69178969743035,0.673196572788666,0.250092558653938
"269",2001,"Djibouti",19096,116140,31451,128656,0.164422249009816,0.244458089789827,1.48677013763042
"270",2001,"Dominica",73328,40809,360,67821,1.79685853610723,0.00530809041447339,0.00295409477585976
"271",2001,"Dominican Republic",18759,67419,34322,300153,0.278245005117252,0.114348349008672,0.410962809414983
"272",2001,"Ecuador",138803,85436,108701,111913,1.62464300763144,0.971299134148848,0.597853885183612
"273",2001,"Egypt",36795,75174,41954,288205,0.489464442493415,0.145569993580958,0.29740667746854
"274",2001,"El Salvador",109494,61427,368261,152692,1.78250606410862,2.41178974667959,1.35303312299566
"275",2001,"Equatorial Guinea",40019,211122,95502,835800,0.189553907219522,0.114264178033022,0.60280571215392
"276",2001,"Eritrea",35245,66456,110404,62901,0.530350908872036,1.75520261999014,3.30951185456277
"277",2001,"Estonia",467549,418252,1530405,2905322,1.11786434972218,0.526759168174818,0.471219221102931
"278",2001,"Ethiopia",10329,29769,25483,112584,0.346971681951023,0.226346550131457,0.652348770535711
"279",2001,"Ethiopia PDR",60,28984,88,15839,0.00207010764559757,0.00555590630721636,2.68387314013932
